PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Partida Genérica,Participaciones diversas,781571463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Capítulo,Aportaciones federales,86208522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Concepto,Recursos federales reasignados,86208522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Partida Genérica,Recursos federales diversos,86208522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Subpartida Genérica,Otros recursos federales,86208522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Capítulo,Financiamiento,824624164,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Concepto,Empréstitos,824624164,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Partida Genérica,De instituciones bancarias,56590000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Subpartida Genérica,Bancos comerciales,56590000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Partida Genérica,Empréstitos diversos,768034164,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,02,Ingresos,Capítulo,Disponibilidad inicial,129632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Tema,Total de egresos,210320000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Servicios personales,76539000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Remuneraciones al personal,16063000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Dependencias diversas,16063000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Remuneraciones adicionales y especiales,60476000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,60476000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Materiales y suministros,14768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Materiales y suministros diversos,14768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Servicios generales,4968000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Servicios de arrendamiento,1013000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Otros arrendamientos,1013000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Servicios de comunicación social y publicidad,241000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Otros servicios de información,241000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Otros servicios generales,3714000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Otros servicios generales,3714000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",27750000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Transferencias internas y asignaciones al sector público,27716000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,A poderes,7999000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Subpartida Genérica,Legislativo,6866000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Subpartida Genérica,Judicial,1133000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,A instituciones del gobierno según función,14940000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Subpartida Genérica,Instituciones y programas de educación,12505000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,2435000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Diversas transferencias,4777000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Subpartida Genérica,Otras transferencias,4777000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Pensiones y jubilaciones,34000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Pensiones,34000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",706000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,"Bienes muebles, inmuebles e intangibles diversos",706000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Inversión pública,5350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Obra pública en bienes de dominio público,5350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,5350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Recursos asignados a municipios,64565000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Participaciones,47003000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Otras participaciones,47003000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Recursos reasignados a municipios,17562000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Recursos federales por convenio,17562000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Otros egresos,3706000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Egresos diversos,3706000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Deuda pública,6764000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Amortización de la deuda pública,1638000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,1638000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),5126000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Partida Genérica,ADEFAS,5126000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Egresos,Capítulo,Disponibilidad final,5204000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Tema,Total de ingresos,210320000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Impuestos,5336000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Impuesto sobre los Ingresos,3363000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Impuesto sobre nómina,3363000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Impuestos sobre el Patrimonio,1287000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,1287000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",351000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Comercio de libros y revistas,351000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Adicionales,335000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Para educación,335000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,40225000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,40225000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Derechos,150000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",116000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Registros,116000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Subpartida Genérica,Registro civil,51000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,65000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Otros Derechos,34000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Productos,1715000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Productos de tipo corriente,7000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Establecimientos y empresas,7000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Subpartida Genérica,Establecimientos diversos,7000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Productos de tipo capital,1669000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Enajenación o venta de bienes,1669000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,1669000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Otros productos,39000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Aprovechamientos,612000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Aprovechamientos de tipo corriente,573000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Recargos,137000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Multas,400000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,7000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Gastos de ejecución,29000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Otros aprovechamientos,39000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Participaciones federales,158994000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Otras participaciones,158994000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Participaciones diversas,158994000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Capítulo,Financiamiento,3288000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Concepto,Empréstitos,3288000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,03,Ingresos,Partida Genérica,Empréstitos diversos,3288000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,04,Egresos,Tema,Total de egresos,454927149,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,04,Egresos,Capítulo,Servicios personales,97267434,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,04,Egresos,Concepto,Remuneraciones al personal,48167170,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1991,04,Egresos,Partida Genérica,Secretaría de finanzas y administración,5677103,Cifras Definitivas
