PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Concepto,Recursos federales reasignados,327055000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Partida Genérica,Recursos federales diversos,327055000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Subpartida Genérica,Otros recursos federales,327055000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Capítulo,Financiamiento,445454000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Concepto,Empréstitos,445454000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Partida Genérica,De instituciones bancarias,437187000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Subpartida Genérica,Bancos comerciales,437187000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Partida Genérica,Empréstitos diversos,8267000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,02,Ingresos,Capítulo,Disponibilidad inicial,312000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Tema,Total de egresos,634962000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Servicios personales,97432000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Remuneraciones al personal,26085000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Dependencias diversas,26085000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Remuneraciones adicionales y especiales,71347000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,71347000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Materiales y suministros,33905000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Materiales y suministros diversos,33905000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Servicios generales,8505000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Servicios de arrendamiento,1893000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Otros arrendamientos,1893000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Servicios de comunicación social y publicidad,412000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Otros servicios de información,412000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Otros servicios generales,6200000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Otros servicios generales,6200000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",370068000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Transferencias internas y asignaciones al sector público,363729000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,A poderes,22676000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Subpartida Genérica,Legislativo,10880000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Subpartida Genérica,Judicial,11796000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,A instituciones del gobierno según función,305411000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Subpartida Genérica,Instituciones y programas de educación,305411000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Diversas transferencias,35642000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Subpartida Genérica,Otras transferencias,35642000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Pensiones y jubilaciones,6339000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Pensiones,6339000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Inversión pública,11054000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Obra pública en bienes de dominio público,11054000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,11054000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Recursos asignados a municipios,68361000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Participaciones,55688000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Otras participaciones,55688000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Recursos reasignados a municipios,12673000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Recursos federales por convenio,12673000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Otros egresos,8773000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Egresos diversos,8773000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Deuda pública,36346000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Amortización de la deuda pública,23222000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,23222000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),13124000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Partida Genérica,ADEFAS,13124000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Egresos,Capítulo,Disponibilidad final,518000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Tema,Total de ingresos,634962000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Impuestos,9049000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Impuesto sobre los Ingresos,6908000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Impuesto sobre nómina,6908000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Actividades mercantiles,1768000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Adicionales,373000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Para educación,373000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,41400000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,41400000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Derechos,102000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",102000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Registros,102000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Registro civil,97000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,5000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Productos,3760000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Productos de tipo corriente,1093000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Intereses,1090000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Establecimientos y empresas,3000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Talleres gráficos,3000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Productos de tipo capital,2608000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Enajenación o venta de bienes,2608000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,922000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Bienes inmuebles,1686000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Otros productos,59000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Aprovechamientos,1068000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Aprovechamientos de tipo corriente,1044000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Recargos,152000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Multas,824000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,68000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Otros aprovechamientos,24000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Participaciones federales,253953000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Otras participaciones,253953000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Participaciones diversas,253953000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Aportaciones federales,268279000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Recursos federales reasignados,268279000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Recursos federales diversos,268279000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Subpartida Genérica,Otros recursos federales,268279000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Capítulo,Financiamiento,57351000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Concepto,Empréstitos,57351000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,03,Ingresos,Partida Genérica,Empréstitos diversos,57351000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Tema,Total de egresos,1605438019,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Capítulo,Servicios personales,123785613,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Concepto,Remuneraciones al personal,66704547,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Partida Genérica,Secretaría de finanzas y administración,7285399,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",17240844,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Partida Genérica,Secretaría de salud,1911745,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Egresos,Partida Genérica,Secretaría de obras públicas y comunicaciones,12365876,Cifras Definitivas
